trip_id,amount,category
510,52.27,Guide Services
15226,88.85,Insurance
38331,165.0,Souvenirs
5135,65.48,Insurance
22080,865.49,Shopping
44353,10.28,Museum Tickets
27379,4030.99,Transport
12768,391.36,Guide Services
33159,519.17,Accommodation
27555,1248.62,Accommodation
35713,72.61,Museum Tickets
20633,168.8,Visa
30357,177.37,Insurance
40183,104.4,Food
11411,160.54,Visa
9194,124.42,Medical
10251,409.89,Entertainment
33625,170.59,Ski Pass
34427,64.9,Museum Tickets
22479,9188.89,Transport
23180,12.5,Food
36812,39.21,Food
22666,40.29,Visa
42418,379.12,Accommodation
3953,233.43,Guide Services
29146,110.88,Shopping
40198,27.82,Museum Tickets
34248,8216.99,Transport
14964,90.23,Ski Pass
1081,21.32,Souvenirs
35256,249.46,Entertainment
14168,162.31,Entertainment
33015,872.56,Accommodation
22175,786.86,Medical
9302,418.24,Shopping
18336,199.07,Food
9430,218.9,Insurance
24593,89.0,Food
16188,87.05,Visa
44398,226.53,Entertainment
8098,153.26,Visa
30187,245.49,Shopping
11008,160.85,Food
16383,167.59,Food
8193,103.21,Food
28232,492.11,Entertainment
22767,205.38,Entertainment
49030,40.38,Museum Tickets
199,51.19,Entertainment
39733,980.53,Shopping
12888,1773.62,Accommodation
6994,117.04,Shopping
31206,247.26,Guide Services
48739,107.26,Medical
39005,4809.81,Transport
38548,316.16,Guide Services
45121,246.0,Ski Pass
38042,178.18,Visa
2154,142.09,Visa
41034,10.64,Transport
20698,6122.49,Transport
19192,252.63,Accommodation
22167,132.37,Ski Pass
46194,158.44,Visa
44926,387.26,Medical
35405,141.59,Visa
14723,12636.28,Transport
39488,394.94,Entertainment
24269,317.75,Guide Services
32739,86.96,Museum Tickets
3928,1231.95,Transport
31651,11536.7,Transport
38577,797.43,Shopping
19802,168.36,Visa
1720,54.45,Guide Services
18928,1535.63,Accommodation
24608,1878.35,Accommodation
30092,125.42,Ski Pass
26488,3194.69,Transport
6799,284.15,Souvenirs
20613,183.86,Visa
2717,329.54,Entertainment
35942,84.08,Food
43122,66.41,Guide Services
8227,121.97,Insurance
39951,1241.78,Accommodation
29215,90.38,Food
6865,60.27,Insurance
19170,160.39,Food
3324,573.99,Accommodation
4951,183.23,Shopping
38120,405.22,Guide Services
15156,41.15,Medical
17158,36.79,Museum Tickets
20779,200.22,Souvenirs
33394,444.76,Entertainment
14701,34.18,Museum Tickets
47028,335.7,Ski Pass
37010,199.13,Accommodation
19221,80.13,Souvenirs
9303,483.21,Entertainment
49565,4096.22,Transport
41729,692.55,Medical
40753,84.93,Visa
6722,200.82,Ski Pass
12223,483.94,Entertainment
43627,1944.93,Accommodation
4489,63.36,Entertainment
46194,438.09,Medical
32111,214.88,Ski Pass
46154,126.26,Food
20457,178.73,Visa
32196,168.36,Ski Pass
2015,147.58,Visa
10826,297.54,Souvenirs
36609,173.7,Visa
17423,171.41,Entertainment
42531,234.03,Souvenirs
1210,421.92,Entertainment
8007,38.8,Ski Pass
43784,72.03,Food
19396,116.95,Ski Pass
14929,164.1,Guide Services
19311,57.45,Museum Tickets
27860,715.47,Shopping
39663,66.78,Entertainment
49896,518.9,Shopping
8138,250.61,Entertainment
47398,306.87,Ski Pass
11303,145.62,Visa
5116,64.89,Food
24602,47.78,Museum Tickets
43384,848.59,Shopping
19231,59.57,Food
37994,194.17,Visa
12938,211.95,Souvenirs
14343,257.46,Insurance
40440,59.46,Souvenirs
25898,127.29,Ski Pass
18504,8889.17,Transport
33890,213.26,Ski Pass
39375,293.97,Shopping
40264,641.58,Medical
14862,20.78,Museum Tickets
15559,10186.34,Transport
10045,46.86,Insurance
14213,53.84,Museum Tickets
10045,177.66,Visa
36362,83.54,Guide Services
44026,1567.32,Accommodation
19949,307.9,Entertainment
5112,221.23,Guide Services
47500,1260.56,Transport
36190,242.75,Entertainment
130,156.54,Ski Pass
35597,625.29,Medical
39463,40.1,Museum Tickets
37169,308.87,Guide Services
10291,303.12,Ski Pass
5793,11974.78,Transport
44650,41.09,Medical
10280,236.79,Souvenirs
29149,36.73,Insurance
35834,91.96,Museum Tickets
39007,30.57,Insurance
1312,168.35,Visa
9580,102.75,Souvenirs
42367,14353.6,Transport
816,311.43,Guide Services
12799,619.62,Shopping
21498,171.18,Insurance
35276,175.05,Visa
49402,46.8,Museum Tickets
23419,4589.31,Transport
47181,7633.52,Transport
11166,262.66,Medical
7103,51.16,Food
28252,78.68,Ski Pass
44876,185.59,Souvenirs
40977,170.69,Visa
6178,182.07,Visa
13059,615.93,Medical
28387,202.97,Accommodation
6797,356.38,Guide Services
30956,231.54,Shopping
6218,670.25,Medical
1427,330.4,Entertainment
9394,152.25,Food
4148,48.68,Museum Tickets
27638,1042.51,Accommodation
37337,157.72,Insurance
12476,39.52,Medical
5046,59.07,Museum Tickets
22292,1286.54,Accommodation
18027,103.78,Shopping
2837,14464.86,Transport
42668,26.25,Entertainment
35479,137.93,Insurance
16671,232.28,Ski Pass
23081,37.95,Entertainment
22631,557.36,Medical
1714,57.59,Guide Services
41113,459.9,Shopping
45602,5519.69,Transport
4337,92.93,Guide Services
47613,894.23,Shopping
28767,108.57,Insurance
12321,1353.09,Accommodation
46843,759.93,Medical
7876,452.71,Guide Services
16109,1833.61,Accommodation
1423,41.31,Insurance
24296,184.77,Entertainment
5260,163.87,Souvenirs
35097,171.3,Guide Services
45841,661.82,Accommodation
4997,123.4,Ski Pass
15099,81.34,Food
44519,10384.66,Transport
15737,633.34,Shopping
46573,83.0,Ski Pass
46380,83.09,Visa
30191,1490.5,Accommodation
40203,3058.39,Transport
32338,49.05,Medical
45921,276.1,Guide Services
7430,487.25,Medical
7998,125.39,Visa
24870,31.27,Insurance
27842,36.68,Museum Tickets
8777,10450.71,Transport
34802,8109.24,Transport
32360,463.16,Entertainment
33667,71.55,Souvenirs
12497,86.69,Medical
29616,72.19,Museum Tickets
48388,143.96,Souvenirs
29317,111.77,Ski Pass
47318,100.61,Food
37500,6.18,Food
15522,137.44,Guide Services
6565,777.47,Shopping
24601,74.53,Medical
41587,8.88,Museum Tickets
26125,227.02,Insurance
19171,382.35,Medical
21101,167.49,Visa
30835,83.99,Visa
43397,99.53,Museum Tickets
23214,96.56,Medical
28636,390.86,Entertainment
25310,237.53,Insurance
44022,191.25,Insurance
46146,708.93,Shopping
2131,123.64,Visa
41498,310.41,Medical
23982,168.26,Ski Pass
13475,177.39,Food
12127,368.5,Shopping
11850,73.74,Insurance
45821,214.36,Ski Pass
4919,262.46,Entertainment
48993,282.4,Entertainment
21835,79.96,Food
19442,221.9,Ski Pass
10937,392.56,Ski Pass
23824,153.78,Visa
40464,200.39,Souvenirs
12510,75.37,Insurance
49140,384.06,Ski Pass
39700,237.13,Insurance
28401,767.0,Shopping
13150,315.03,Ski Pass
31786,403.27,Medical
22853,128.73,Accommodation
32635,123.71,Visa
42458,14436.74,Transport
16576,545.96,Medical
8865,219.61,Entertainment
7303,140.0,Shopping
8502,100.33,Medical
26525,16.66,Entertainment
1530,1485.84,Accommodation
23419,378.89,Transport
11919,172.48,Insurance
32131,182.71,Entertainment
31372,22.21,Entertainment
46070,167.05,Medical
3524,179.66,Souvenirs
37464,6072.62,Transport
38705,371.09,Entertainment
5895,408.48,Guide Services
30822,10733.84,Transport
49902,1935.3,Accommodation
22225,151.47,Food
30669,721.29,Accommodation
32039,358.91,Ski Pass
46116,263.68,Shopping
15157,95.06,Souvenirs
1631,63.44,Insurance
17439,6666.56,Transport
31495,319.14,Ski Pass
6047,403.69,Entertainment
33551,226.14,Ski Pass
25657,597.72,Accommodation
32997,196.53,Ski Pass
24047,806.48,Accommodation
49496,128.81,Medical
3079,201.04,Medical
15035,8008.57,Transport
32084,120.84,Souvenirs
33717,1149.72,Accommodation
23507,151.2,Medical
44591,42.83,Visa
14727,91.4,Medical
15227,334.86,Entertainment
47749,24.48,Insurance
2742,183.27,Guide Services
26958,470.52,Shopping
39836,193.7,Guide Services
43638,732.92,Medical
22468,448.79,Entertainment
14578,40.58,Insurance
42707,835.44,Shopping
14725,105.76,Insurance
43353,156.15,Food
5522,340.12,Guide Services
32003,240.8,Souvenirs
42884,424.61,Entertainment
20684,559.87,Medical
49326,147.6,Souvenirs
46045,154.34,Visa
43925,167.21,Visa
18512,38.35,Food
44458,64.14,Visa
3136,259.36,Medical
10689,1404.13,Accommodation
27682,228.5,Guide Services
31443,60.0,Entertainment
4053,29.5,Food
13131,41.24,Museum Tickets
10314,65.89,Museum Tickets
9101,187.53,Insurance
32394,43.93,Food
40130,132.98,Ski Pass
13056,1846.88,Accommodation
28782,73.44,Museum Tickets
2284,39.77,Insurance
5559,98.97,Souvenirs
34534,245.16,Ski Pass
21253,74.54,Food
38006,90.14,Museum Tickets
44911,152.96,Entertainment
17589,59.46,Food
21335,109.87,Ski Pass
18751,79.96,Museum Tickets
32984,4086.43,Transport
24399,345.01,Medical
10565,7637.16,Transport
4569,295.41,Insurance
47044,579.03,Accommodation
19549,33.76,Museum Tickets
46654,284.79,Insurance
10286,998.74,Shopping
44885,35.42,Medical
41376,188.36,Food
6125,104.51,Guide Services
39009,12751.49,Transport
36901,110.76,Ski Pass
16797,255.11,Ski Pass
36635,395.78,Guide Services
13295,68.48,Visa
5065,102.68,Insurance
16802,7833.48,Transport
28820,115.67,Ski Pass
37686,217.21,Shopping
40221,200.37,Medical
18771,182.25,Entertainment
2470,46.14,Food
20796,156.68,Guide Services
1275,103.59,Guide Services
20235,215.21,Guide Services
8638,143.11,Food
37597,37.55,Ski Pass
2251,76.44,Guide Services
14430,1683.63,Accommodation
41412,196.57,Insurance
33525,314.66,Accommodation
18338,412.83,Entertainment
35848,45.19,Souvenirs
25944,164.18,Food
8091,460.89,Guide Services
15261,65.79,Entertainment
46018,477.07,Shopping
21657,123.23,Shopping
15213,1068.97,Accommodation
20145,142.03,Entertainment
5462,61.75,Insurance
99,314.16,Ski Pass
8521,263.91,Souvenirs
37807,264.8,Shopping
34370,116.14,Guide Services
1877,140.39,Souvenirs
20564,332.28,Shopping
45882,368.79,Guide Services
49387,1861.9,Accommodation
44670,88.96,Museum Tickets
36024,708.15,Shopping
30229,642.62,Medical
27601,1817.03,Accommodation
6079,226.33,Shopping
31375,158.47,Shopping
34792,99.66,Souvenirs
2715,9.79,Museum Tickets
11784,175.97,Ski Pass
34236,196.9,Food
35317,1362.91,Accommodation
38143,8427.14,Transport
35334,179.19,Visa
44325,274.43,Insurance
20008,96.44,Visa
15091,117.43,Medical
15078,15.76,Museum Tickets
14396,10.78,Entertainment
40073,120.51,Ski Pass
32595,35.31,Museum Tickets
7970,241.8,Souvenirs
41277,103.24,Food
47742,72.64,Visa
11657,11.83,Museum Tickets
34514,5.63,Museum Tickets
6903,165.65,Ski Pass
11771,656.4,Shopping
12527,190.46,Insurance
42649,391.49,Medical
31788,675.76,Accommodation
24103,35.73,Museum Tickets
23956,78.31,Museum Tickets
2741,324.79,Medical
41303,48.05,Museum Tickets
10339,17.57,Food
15343,59.42,Visa
48421,6720.53,Transport
18106,135.7,Visa
14794,5334.47,Transport
41171,27.76,Museum Tickets
12311,70.87,Visa
47419,632.47,Medical
17190,10.35,Museum Tickets
26317,8583.73,Transport
22427,42.83,Museum Tickets
3520,1780.4,Accommodation
30942,366.34,Ski Pass
47227,13215.95,Transport
39354,73.42,Visa
44193,162.35,Guide Services
44736,55.46,Ski Pass
14881,64.69,Food
23775,406.2,Medical
2679,52.21,Museum Tickets
23760,496.95,Shopping
17654,65.02,Ski Pass
45744,189.33,Insurance
16725,866.83,Shopping
46389,70.29,Insurance
34760,498.97,Medical
3953,224.66,Insurance
39590,148.31,Souvenirs
9075,40.73,Food
853,356.1,Entertainment
2741,701.36,Accommodation
35834,23.99,Museum Tickets
49688,27.61,Entertainment
29251,38.11,Ski Pass
45473,15.87,Souvenirs
43795,95.06,Shopping
17159,14488.97,Transport
14618,63.96,Visa
49865,14.5,Food
17919,128.78,Insurance
38966,69.89,Ski Pass
5374,7394.32,Transport
3753,1668.27,Accommodation
9369,196.64,Medical
8794,53.88,Souvenirs
603,481.99,Medical
24304,1510.11,Accommodation
905,599.03,Shopping
24330,496.67,Guide Services
25769,51.77,Souvenirs
1583,461.81,Entertainment
33351,1274.54,Accommodation
17414,159.67,Medical
18883,168.03,Souvenirs
7782,79.27,Museum Tickets
20144,687.03,Accommodation
31737,81.76,Insurance
37473,230.2,Souvenirs
46367,81.28,Insurance
45224,424.77,Entertainment
1723,232.43,Insurance
20339,116.92,Souvenirs
14735,72.0,Souvenirs
27952,303.14,Entertainment
23694,40.76,Visa
7809,277.96,Entertainment
47995,16.07,Food
6833,283.64,Entertainment
22010,42.41,Insurance
47931,50.53,Entertainment
26115,67.33,Food
5508,125.87,Visa
18026,206.14,Souvenirs
5906,949.58,Shopping
16068,34.9,Museum Tickets
22845,742.19,Medical
32837,887.43,Shopping
22113,1286.23,Accommodation
33931,159.31,Entertainment
4992,654.57,Shopping
17434,705.27,Shopping
19130,11.97,Museum Tickets
39075,188.32,Food
12663,41.51,Shopping
22466,277.73,Entertainment
11713,1731.74,Accommodation
4372,269.87,Souvenirs
45608,26.41,Food
17724,183.35,Food
32895,9986.86,Transport
43985,9639.83,Transport
39136,9400.49,Transport
37530,47.88,Shopping
46025,8668.36,Transport
32084,151.1,Souvenirs
42855,88.87,Food
32777,298.71,Souvenirs
5118,295.58,Guide Services
35805,231.61,Souvenirs
40569,819.37,Shopping
42428,535.76,Accommodation
31707,789.72,Medical
25289,111.68,Entertainment
11933,503.31,Accommodation
19696,174.25,Guide Services
4189,992.8,Accommodation
2872,42.5,Visa
5935,11.87,Museum Tickets
29884,363.96,Entertainment
25960,225.75,Souvenirs
27975,487.33,Guide Services
44060,9847.7,Transport
5839,580.47,Shopping
41966,143.81,Souvenirs
34793,3787.14,Transport
41957,6385.0,Transport
31458,60.09,Medical
32350,1905.68,Accommodation
13081,186.06,Food
48884,139.78,Food
8943,334.88,Shopping
10975,788.67,Medical
4123,220.11,Guide Services
40127,7720.85,Transport
46014,78.62,Insurance
45044,65.05,Ski Pass
16174,35.1,Museum Tickets
40868,201.07,Shopping
16814,7286.46,Transport
33741,79.19,Souvenirs
6589,183.47,Souvenirs
23939,832.8,Shopping
45341,66.13,Food
24676,265.44,Ski Pass
43258,192.47,Insurance
47367,334.76,Ski Pass
8443,56.2,Visa
13356,17.4,Museum Tickets
39304,73.55,Museum Tickets
33936,510.91,Medical
26990,452.37,Shopping
18828,725.31,Medical
47817,100.25,Food
30165,11230.67,Transport
14967,140.53,Visa
36897,444.41,Entertainment
30567,737.58,Accommodation
48640,1421.95,Transport
35610,191.88,Food
11452,4851.49,Transport
20537,331.18,Medical
40486,636.62,Shopping
34619,110.08,Guide Services
28204,122.22,Medical
32177,8.7,Museum Tickets
31859,13.32,Museum Tickets
710,141.42,Ski Pass
8140,167.56,Guide Services
49895,156.17,Entertainment
9312,294.42,Shopping
34993,91.46,Guide Services
41200,180.09,Ski Pass
4116,422.01,Shopping
17616,53.1,Insurance
6912,152.46,Guide Services
9341,318.87,Shopping
40390,393.18,Medical
37311,167.1,Souvenirs
32502,43.42,Insurance
8161,48.53,Visa
25260,129.06,Guide Services
22174,314.49,Guide Services
23146,117.34,Visa
40563,1051.42,Accommodation
11886,713.05,Accommodation
44705,805.84,Shopping
44631,757.06,Medical
43190,8046.83,Transport
42974,1980.21,Accommodation
13497,1222.73,Accommodation
42752,137.3,Food
7494,33.09,Medical
29253,95.66,Food
20346,154.1,Souvenirs
48416,725.44,Medical
37096,1418.84,Transport
35925,218.34,Accommodation
22506,277.85,Insurance
46490,57.01,Visa
16066,90.88,Souvenirs
46064,247.6,Insurance
30341,63.07,Guide Services
31847,5813.74,Transport
46198,111.15,Visa
32473,198.4,Visa
44346,184.37,Food
45301,160.31,Medical
28463,7986.8,Transport
34448,16.94,Museum Tickets
49325,231.38,Souvenirs
27382,36.2,Medical
41797,80.15,Museum Tickets
8653,393.45,Shopping
12725,26.54,Museum Tickets
23570,42.55,Souvenirs
7272,5438.37,Transport
9574,1535.31,Accommodation
5577,390.15,Guide Services
23796,609.17,Medical
22857,101.39,Entertainment
38087,430.11,Accommodation
10041,1019.02,Accommodation
13654,73.93,Insurance
1626,710.86,Medical
3152,276.57,Ski Pass
2025,166.66,Souvenirs
14800,198.22,Medical
9998,91.84,Food
7225,286.51,Insurance
19675,226.14,Entertainment
42632,254.84,Entertainment
45666,245.95,Souvenirs
49100,75.88,Insurance
24545,77.16,Accommodation
16765,168.26,Food
6082,137.89,Food
1799,575.08,Medical
26599,61.47,Museum Tickets
109,264.0,Shopping
6270,180.58,Insurance
34733,586.65,Medical
25224,189.89,Insurance
6437,249.01,Guide Services
40417,132.94,Food
11257,23.96,Food
30121,528.58,Accommodation
21597,1027.43,Accommodation
48095,287.59,Insurance
32626,93.35,Shopping
8463,183.81,Food
43243,295.48,Ski Pass
21474,185.65,Insurance
41245,197.48,Insurance
8235,203.03,Guide Services
17573,320.1,Entertainment
34233,208.17,Guide Services
49071,30.69,Souvenirs
28986,743.69,Shopping
1513,9735.14,Transport
27499,60.7,Food
20811,97.84,Souvenirs
34852,146.14,Entertainment
25760,232.64,Ski Pass
46876,228.49,Guide Services
39695,303.84,Medical
5795,75.11,Ski Pass
40119,50.06,Visa
23445,1775.1,Accommodation
506,646.31,Medical
42434,166.02,Visa
39184,858.13,Shopping
40791,5142.87,Transport
28970,191.98,Guide Services
28827,137.46,Insurance
35704,800.8,Accommodation
33245,2358.1,Transport
43344,399.02,Entertainment
43301,56.69,Food
21927,81.31,Medical
48110,29.53,Museum Tickets
7363,533.22,Medical
3162,270.33,Insurance
34035,12860.57,Transport
21498,896.51,Shopping
25115,14950.18,Transport
19477,107.38,Souvenirs
25457,111.67,Visa
31969,219.17,Souvenirs
25607,73.47,Museum Tickets
7031,142.9,Visa
18659,5307.27,Transport
14798,131.7,Guide Services
32982,801.15,Accommodation
34097,78.64,Visa
18564,2693.0,Transport
39242,395.35,Ski Pass
1691,1297.06,Accommodation
75,1068.03,Accommodation
1700,136.17,Entertainment
667,102.02,Ski Pass
16170,69.31,Food
23510,5668.95,Transport
5592,196.24,Guide Services
35368,318.75,Guide Services
41782,10229.39,Transport
45110,1926.95,Accommodation
46563,133.74,Ski Pass
17456,1943.42,Accommodation
21640,374.94,Accommodation
1812,52.86,Guide Services
38780,12990.22,Transport
19272,129.55,Medical
28932,89.65,Guide Services
46264,69.3,Insurance
43287,119.46,Food
14462,400.66,Guide Services
16379,153.07,Food
23014,872.72,Accommodation
13525,7602.93,Transport
45577,236.85,Ski Pass
45068,881.79,Accommodation
47859,47.31,Insurance
7046,374.13,Ski Pass
45147,112.03,Visa
39420,448.13,Shopping
40848,250.53,Medical
38326,369.34,Guide Services
41922,76.32,Guide Services
40526,152.67,Ski Pass
4061,7.72,Museum Tickets
17390,11659.27,Transport
43815,285.58,Ski Pass
32908,203.32,Entertainment
24414,103.32,Souvenirs
32625,250.81,Insurance
4933,1323.97,Accommodation
15215,222.06,Shopping
2095,129.67,Food
7402,27.43,Museum Tickets
47877,46.28,Museum Tickets
43418,127.03,Accommodation
2904,2404.3,Transport
27011,448.46,Entertainment
40004,41.31,Ski Pass
12467,57.01,Visa
10209,355.75,Entertainment
18687,63.35,Accommodation
46251,169.63,Souvenirs
28859,183.71,Food
32471,6850.65,Transport
38728,1692.18,Accommodation
26293,46.85,Museum Tickets
20974,343.03,Guide Services
34788,188.94,Souvenirs
44083,122.27,Visa
3615,292.47,Ski Pass
30969,182.83,Souvenirs
35589,189.58,Insurance
2310,7747.05,Transport
45589,15.28,Souvenirs
24468,128.49,Entertainment
24751,149.46,Guide Services
21751,138.95,Visa
39336,114.22,Visa
13848,517.18,Medical
32095,228.05,Guide Services
36132,781.5,Medical
46867,129.35,Shopping
24134,122.05,Souvenirs
10466,30.78,Insurance
23504,67.94,Souvenirs
14793,12367.65,Transport
6250,281.02,Souvenirs
25130,247.97,Ski Pass
28295,293.65,Guide Services
47369,215.33,Guide Services
25996,481.0,Entertainment
37611,683.89,Medical
8716,369.9,Guide Services
47188,742.43,Accommodation
38890,174.75,Ski Pass
30325,1188.84,Accommodation
48898,125.75,Visa
3697,155.6,Insurance
47411,43.86,Museum Tickets
700,271.58,Souvenirs
37194,120.44,Insurance
31509,54.64,Ski Pass
44170,387.19,Shopping
17577,116.24,Souvenirs
37512,161.01,Ski Pass
27558,188.61,Accommodation
6926,150.94,Food
9012,163.01,Souvenirs
11353,397.52,Ski Pass
37618,63.4,Visa
44165,46.31,Visa
20602,7665.64,Transport
22423,101.3,Entertainment
21492,1397.04,Accommodation
26917,190.23,Visa
4455,109.5,Souvenirs
10066,10281.3,Transport
15082,129.78,Ski Pass
24614,77.83,Visa
28584,58.02,Guide Services
14936,68.06,Museum Tickets
45,131.69,Visa
3446,36.88,Souvenirs
18932,269.39,Guide Services
22695,193.8,Guide Services
4283,92.99,Museum Tickets
26379,26.47,Food
4739,192.85,Souvenirs
44334,1427.97,Transport
46283,1660.55,Accommodation
6313,58.19,Food
32064,13997.25,Transport
